kind,id,level,estimate,delta,reason,blocked_by,bundle_id,suggested_action
satz,satz_b1_0249,b1,b2,1,over1 lex_p90=3.7,,b1_repair_words_1,step_up_or_swap
satz,satz_b1_0250,b1,b2,1,over1 grammar=grammar_b2_quoted_contractions:4,,b1_repair_words_1,step_up_or_swap
satz,satz_b1_0251,b1,b2,1,over1 lex_p90=3.8,,b1_repair_words_1,step_up_or_swap
satz,satz_b1_0254,b1,b2,1,over1 lex_p90=3.8,,b1_repair_words_1,step_up_or_swap
satz,satz_b1_0258,b1,b2,1,over1 lex_p90=3.8,,b1_repair_words_1,step_up_or_swap
satz,satz_b1_0262,b1,c1,2,over2 lex_p90=4.8,,b1_travel_change_1,bundle_move
satz,satz_b1_0263,b1,b2,1,over1 lex_p90=3.6,,b1_travel_change_1,step_up_or_swap
satz,satz_b1_0264,b1,b2,1,over1 grammar=grammar_b2_quoted_contractions:4,,b1_travel_change_1,step_up_or_swap
satz,satz_b1_0271,b1,b2,1,over1 lex_p90=4.0,,b1_travel_change_1,step_up_or_swap
satz,satz_b1_0281,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_1,downgrade_candidate
satz,satz_b1_0282,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_2,downgrade_candidate
satz,satz_b1_0286,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_daily_2,downgrade_candidate
satz,satz_b1_0287,b1,a1,-2,under2 grammar=grammar_a1_polite_request:1,,b1_health_education,downgrade_candidate
satz,satz_b1_0291,b1,a1,-2,under2 lex_p90=1.0,,b1_emotions_relations_2,downgrade_candidate
satz,satz_b1_0293,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_health_education,downgrade_candidate
satz,satz_b1_0295,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_1,downgrade_candidate
satz,satz_b1_0297,b1,c1,2,over2 grammar=nikl_g5_더라고_v1:5,,b1_descriptions_1,bundle_move
satz,satz_b1_0298,b1,a1,-2,under2 grammar=grammar_a1_polite_request:1,,b1_descriptions_1,downgrade_candidate
satz,satz_b1_0302,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_tech_society_2,downgrade_candidate
satz,satz_b1_0304,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_tech_society_2,downgrade_candidate
satz,satz_b1_0311,b1,b2,1,over1 lex_p90=3.7,,b1_work,step_up_or_swap
satz,satz_b1_0314,b1,c1,2,over2 grammar=nikl_g5_더라고_v1:5,,b1_emotions_relations_3,bundle_move
satz,satz_b1_0317,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_2,downgrade_candidate
satz,satz_b1_0325,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0327,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0328,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0329,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0332,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0333,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0334,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0335,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_media_culture_1,downgrade_candidate
satz,satz_b1_0336,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0337,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0338,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0339,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0340,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0341,b1,a1,-2,under2 lex_p90=1.0,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0343,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0346,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_city_places_1,downgrade_candidate
satz,satz_b1_0349,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_money_bank_1,downgrade_candidate
satz,satz_b1_0353,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_money_bank_1,downgrade_candidate
satz,satz_b1_0355,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_money_bank_1,downgrade_candidate
satz,satz_b1_0360,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0361,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0363,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0364,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0365,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0366,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_travel_transport_1,downgrade_candidate
satz,satz_b1_0369,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0370,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0372,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0374,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0375,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0378,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_health_hospital_1,downgrade_candidate
satz,satz_b1_0379,b1,a1,-2,under2 grammar=grammar_a1_direction_means:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0380,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0382,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0383,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0384,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0386,b1,a1,-2,under2 grammar=grammar_a1_polite_request:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0388,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_work_career_1,downgrade_candidate
satz,satz_b1_0389,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0390,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0391,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0394,b1,a1,-2,under2 lex_p90=1.0,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0395,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0396,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0397,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0398,b1,a1,-2,under2 grammar=grammar_a1_polite_request:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0400,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_social_events_1,downgrade_candidate
satz,satz_b1_0401,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0403,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0404,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0406,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0407,b1,a1,-2,under2 grammar=grammar_a1_polite_request:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0408,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0410,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_communication_lang_1,downgrade_candidate
satz,satz_b1_0416,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_character_feelings_1,downgrade_candidate
satz,satz_b1_0417,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_character_feelings_1,downgrade_candidate
satz,satz_b1_0423,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0424,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0425,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0426,b1,a1,-2,under2 grammar=grammar_a1_action_location_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0427,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0428,b1,a1,-2,under2 grammar=grammar_a1_direction_means:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0429,b1,a1,-2,under2 grammar=grammar_a1_direction_means:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0430,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0432,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_verbs_daily_1,downgrade_candidate
satz,satz_b1_0436,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_adj_1,downgrade_candidate
satz,satz_b1_0437,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_adj_1,downgrade_candidate
satz,satz_b1_0439,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_descriptions_adj_1,downgrade_candidate
satz,satz_b1_0440,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_adj_1,downgrade_candidate
satz,satz_b1_0442,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_adj_1,downgrade_candidate
satz,satz_b1_0444,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0446,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0447,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0448,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0449,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0450,b1,a1,-2,under2 grammar=grammar_a1_object_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0455,b1,a1,-2,under2 grammar=grammar_a1_topic_particle:1,,b1_time_life_1,downgrade_candidate
satz,satz_b1_0458,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_descriptions_1,downgrade_candidate
satz,satz_b1_0461,b1,a1,-2,under2 grammar=grammar_a1_polite_present:1,,b1_daily_2,downgrade_candidate
satz,satz_b1_0463,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_3,downgrade_candidate
satz,satz_b1_0464,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_1,downgrade_candidate
satz,satz_b1_0465,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_1,downgrade_candidate
satz,satz_b1_0466,b1,a1,-2,under2 grammar=grammar_a1_subject_particle:1,,b1_daily_3,downgrade_candidate
satz,satz_b1_0469,b1,b2,1,over1 lex_p90=3.6,,b1_work_entry_2026_1,step_up_or_swap
satz,satz_b1_0472,b1,b2,1,over1 lex_p90=3.5,,b1_work_entry_2026_1,step_up_or_swap
satz,satz_b2_0001,b2,a2,-2,under2 lex_p90=1.9,,,downgrade_candidate
satz,satz_b2_0002,b2,a2,-2,under2 lex_p90=1.9,,,downgrade_candidate
satz,satz_b2_0003,b2,a2,-2,under2 lex_p90=1.8,,,downgrade_candidate
satz,satz_b2_0004,b2,a2,-2,under2 lex_p90=2.0,,,downgrade_candidate
satz,satz_b2_0008,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,,,downgrade_candidate
satz,satz_b2_0009,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,,,downgrade_candidate
satz,satz_b2_0010,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,,,downgrade_candidate
satz,satz_b2_0011,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,,,downgrade_candidate
satz,satz_b2_0012,b2,a2,-2,under2 lex_p90=2.0,,,downgrade_candidate
satz,satz_b2_0013,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,,,downgrade_candidate
satz,satz_b2_0014,b2,a2,-2,under2 lex_p90=1.9,,,downgrade_candidate
satz,satz_b2_0016,b2,a2,-2,under2 lex_p90=2.0,,,downgrade_candidate
satz,satz_b2_0019,b2,c1,1,over1 lex_p90=4.6,,,step_up_or_swap
satz,satz_b2_0021,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,,,downgrade_candidate
satz,satz_b2_0022,b2,a1,-3,under2 grammar=grammar_a1_which_question:1,,,downgrade_candidate
satz,satz_b2_0023,b2,a2,-2,under2 lex_p90=1.9,,,downgrade_candidate
satz,satz_b2_0026,b2,a1,-3,under2 grammar=grammar_a1_polite_present:1,,,downgrade_candidate
satz,satz_b2_0028,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,,,downgrade_candidate
satz,satz_b2_0029,b2,a2,-2,under2 lex_p90=1.9,,,downgrade_candidate
satz,satz_b2_0033,b2,a2,-2,under2 lex_p90=1.8,,,downgrade_candidate
satz,satz_b2_0046,b2,c1,1,over1 lex_p90=5.0,,b2_formal_agreement_1,step_up_or_swap
satz,satz_b2_0049,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_formal_agreement_1,downgrade_candidate
satz,satz_b2_0050,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_formal_agreement_1,downgrade_candidate
satz,satz_b2_0059,b2,c1,1,over1 lex_p90=5.0,,b2_formal_complaint_1,step_up_or_swap
satz,satz_b2_0062,b2,c1,1,over1 lex_p90=5.0,,b2_formal_complaint_1,step_up_or_swap
satz,satz_b2_0074,b2,a2,-2,under2 lex_p90=2.0,,b2_decisions_perspectives_1,downgrade_candidate
satz,satz_b2_0077,b2,a2,-2,under2 grammar=grammar_a2_try_experience:2,,b2_decisions_perspectives_1,downgrade_candidate
satz,satz_b2_0082,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_reading_response_1,downgrade_candidate
satz,satz_b2_0086,b2,c1,1,over1 lex_p90=5.0,,b2_reading_response_1,step_up_or_swap
satz,satz_b2_0102,b2,a2,-2,under2 lex_p90=2.0,,b2_collaborative_feedback_1,downgrade_candidate
satz,satz_b2_0105,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_collaborative_feedback_1,downgrade_candidate
satz,satz_b2_0106,b2,a2,-2,under2 grammar=nikl_g2_는_것:2,,b2_collaborative_feedback_1,downgrade_candidate
satz,satz_b2_0113,b2,c1,1,over1 lex_p90=4.8,,b2_collaborative_feedback_1,step_up_or_swap
satz,satz_b2_0119,b2,a2,-2,under2 lex_p90=2.4,,b2_digital_judgment_1,downgrade_candidate
satz,satz_b2_0120,b2,a2,-2,under2 grammar=nikl_g2_을_때:2,,b2_digital_judgment_1,downgrade_candidate
satz,satz_b2_0125,b2,a2,-2,under2 lex_p90=2.2,,b2_digital_judgment_1,downgrade_candidate
satz,satz_b2_0127,b2,a2,-2,under2 lex_p90=2.0,,b2_shared_space_coordination_1,downgrade_candidate
satz,satz_b2_0128,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
satz,satz_b2_0133,b2,a2,-2,under2 lex_p90=2.0,,b2_shared_space_coordination_1,downgrade_candidate
satz,satz_b2_0135,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
satz,satz_b2_0137,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
satz,satz_b2_0139,b2,a2,-2,under2 length,,b2_personal_boundaries_1,downgrade_candidate
satz,satz_b2_0140,b2,a2,-2,under2 lex_p90=2.3,,b2_personal_boundaries_1,downgrade_candidate
satz,satz_b2_0144,b2,c1,1,over1 grammar=nikl_g5_는_척하다_v2:5,,b2_personal_boundaries_1,step_up_or_swap
satz,satz_b2_0145,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_personal_boundaries_1,downgrade_candidate
satz,satz_b2_0150,b2,c1,1,over1 lex_p90=5.3,can_do_ref,,step_up_or_swap
satz,satz_b2_0151,b2,c1,1,over1 lex_p90=5.4,can_do_ref,,step_up_or_swap
satz,satz_b2_0154,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
satz,satz_b2_0155,b2,c1,1,over1 lex_p90=5.0,can_do_ref,,step_up_or_swap
satz,satz_b2_0156,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0157,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0159,b2,a2,-2,under2 lex_p90=2.2,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0161,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0165,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0167,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_inlaws_1,downgrade_candidate
satz,satz_b2_0171,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
satz,satz_b2_0172,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
satz,satz_b2_0174,b2,c2,2,over2 lex_p90=5.6,,b2_partner_marriage_talk_1,bundle_move
satz,satz_b2_0178,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
satz,satz_b2_0180,b2,a2,-2,under2 grammar=grammar_a2_cause_sequence:2,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0181,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0183,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0184,b2,a2,-2,under2 grammar=grammar_a2_each:2,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0185,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0186,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0187,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0189,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_honorific_trap_1,downgrade_candidate
satz,satz_b2_0192,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0193,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0197,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0198,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0199,b2,a2,-2,under2 length,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0200,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0202,b2,a2,-2,under2 grammar=grammar_a2_like:2,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0203,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_ancestral_rite_1,downgrade_candidate
satz,satz_b2_0204,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_family_money_1,downgrade_candidate
satz,satz_b2_0209,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_family_money_1,downgrade_candidate
satz,satz_b2_0213,b2,a2,-2,under2 grammar=grammar_a2_try_experience:2,,b2_partner_family_money_1,downgrade_candidate
satz,satz_b2_0218,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_holiday_duty_1,downgrade_candidate
satz,satz_b2_0220,b2,a2,-2,under2 lex_p90=2.4,,b2_partner_holiday_duty_1,downgrade_candidate
satz,satz_b2_0222,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_holiday_duty_1,downgrade_candidate
satz,satz_b2_0225,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_holiday_duty_1,downgrade_candidate
satz,satz_b2_0226,b2,c1,1,over1 grammar=nikl_g5_기만_하다:5,,b2_partner_holiday_duty_1,step_up_or_swap
satz,satz_b2_0228,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0229,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0230,b2,a2,-2,under2 lex_p90=2.4,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0231,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0232,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0237,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0239,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
satz,satz_b2_0240,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0241,b2,a2,-2,under2 lex_p90=2.3,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0242,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0243,b2,a2,-2,under2 lex_p90=1.8,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0244,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0245,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_public_intro_1,downgrade_candidate
satz,satz_b2_0254,b2,c1,1,over1 lex_p90=4.8,,b2_performance_review_1,step_up_or_swap
satz,satz_b2_0256,b2,c1,1,over1 lex_p90=4.7,,b2_performance_review_1,step_up_or_swap
satz,satz_b2_0257,b2,a2,-2,under2 lex_p90=1.7,,b2_performance_review_1,downgrade_candidate
satz,satz_b2_0266,b2,c1,1,over1 lex_p90=4.6,,b2_housing_dispute_1,step_up_or_swap
satz,satz_b2_0269,b2,a2,-2,under2 lex_p90=1.7,,b2_housing_dispute_1,downgrade_candidate
satz,satz_b2_0272,b2,c2,2,over2 lex_p90=5.5,,b2_housing_dispute_1,bundle_move
satz,satz_b2_0276,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_media_literacy_1,downgrade_candidate
satz,satz_b2_0282,b2,c1,1,over1 lex_p90=4.6,,b2_media_literacy_1,step_up_or_swap
satz,satz_b2_0284,b2,a2,-2,under2 lex_p90=2.0,,b2_media_literacy_1,downgrade_candidate
satz,satz_b2_0285,b2,a2,-2,under2 lex_p90=2.5,,b2_media_literacy_1,downgrade_candidate
satz,satz_b2_0288,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_civic_meeting_1,downgrade_candidate
satz,satz_b2_0297,b2,a2,-2,under2 lex_p90=1.8,,b2_civic_meeting_1,downgrade_candidate
satz,satz_b2_0300,b2,a2,-2,under2 grammar=grammar_a2_comparative:2,,b2_team_negotiation_1,downgrade_candidate
satz,satz_b2_0305,b2,c2,2,over2 lex_p90=6.0,,b2_team_negotiation_1,bundle_move
satz,satz_b2_0307,b2,a2,-2,under2 lex_p90=2.0,,b2_team_negotiation_1,downgrade_candidate
satz,satz_b2_0312,b2,a2,-2,under2 lex_p90=2.0,,b2_policy_brief_1,downgrade_candidate
satz,satz_b2_0313,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_policy_brief_1,downgrade_candidate
satz,satz_b2_0318,b2,c1,1,over1 lex_p90=5.4,,b2_policy_brief_1,step_up_or_swap
satz,satz_b2_0321,b2,c1,1,over1 lex_p90=4.6,,b2_policy_brief_1,step_up_or_swap
satz,satz_b2_0326,b2,a2,-2,under2 lex_p90=1.7,,b2_customer_escalation_1,downgrade_candidate
