korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
체면 경제,chemyeon gyeongje,Gesichtsökonomie,C2,Nomen,체면 경제에서는 사실이 아니라 체면이 예산을 정했어요.,"In der Gesichtsökonomie setzte das Gesicht das Budget, nicht die Tatsache.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,4,false,economy of face,Noun,"In the economy of face, face set the budget, not the fact.",vocab_c2_0052
순응 연출,suneung yeonchul,Inszenierung von Fügsamkeit,C2,Nomen,순응 연출을 기대하는 자리에선 침묵이 칭찬이 됐어요.,"Wo man Inszenierung von Fügsamkeit erwartete, wurde Schweigen Lob.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,5,false,performance of compliance,Noun,"Where a performance of compliance was expected, silence became praise.",vocab_c2_0053
권한의 출처,gwonhanui chulcheo,Quelle der Befugnis,C2,Nomen,권한의 출처를 혈연으로만 두면 외부인은 영원히 손님이에요.,"Liegt die Quelle der Befugnis nur in der Blutsbindung, bleibt die Außenstehende Gast.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,6,false,source of authority,Noun,"If the source of authority is only blood, an outsider stays a guest forever.",vocab_c2_0054
말의 위계,malui wigye,Hierarchie der Rede,C2,Nomen,말의 위계를 깨지 않고도 질문을 하나 넣을 자리는 있었어요.,Ohne die Hierarchie der Rede zu zerbrechen gab es Raum für eine Frage.,Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,7,false,hierarchy of speech,Noun,Without breaking the hierarchy of speech there was still room for one question.,vocab_c2_0055
동의의 형식,donguiui hyeongsig,Form der Zustimmung,C2,Nomen,동의의 형식이 고개인지 서명인지 먼저 정해야 했어요.,"Ob die Form der Zustimmung ein Nicken oder eine Unterschrift ist, mussten wir klären.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,8,false,form of consent,Noun,We had to decide whether the form of consent is a nod or a signature.,vocab_c2_0056
불복의 비용,bulbogui biyong,Preis des Widerspruchs,C2,Nomen,불복의 비용을 계산하니 그날은 기록만 남기기로 했어요.,"Den Preis des Widerspruchs zu rechnen hieß, an dem Tag nur aufzuschreiben.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,9,false,cost of dissent,Noun,Calculating the cost of dissent meant only recording that day.,vocab_c2_0057
권력을 호명하다,gwonryeogeul homyeonghada,Macht beim Namen nennen,C2,Ausdruck,권력을 호명하니 방이 잠시 조용해졌다가 다시 숨이 돌아왔어요.,"Macht beim Namen zu nennen machte die Raumstille kurz, dann kam der Atem zurück.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,10,true,to name the power,Expression,"Naming the power quieted the room, then breath returned.",vocab_c2_0058
절차를 요구하다,jeolchareul yoguhada,ein Verfahren verlangen,C2,Ausdruck,기분이 아니라 절차를 요구하니 다음 결정이 투명해졌어요.,"Nicht Stimmung, ein Verfahren zu verlangen machte die nächste Entscheidung klarer.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,11,true,to demand a procedure,Expression,"Demanding a procedure, not a mood, made the next decision clearer.",vocab_c2_0059
자리를 문서화하다,jarireul munseohwahada,den Platz dokumentieren,C2,Ausdruck,자리를 문서화하자 기억 싸움이 줄었어요.,Den Platz zu dokumentieren verringerte den Streit um Erinnerung.,Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,12,true,to document one's place,Expression,Documenting my place reduced fights over memory.,vocab_c2_0060
이름 호명,ireum homyeong,beim Namen rufen,C2,Nomen,이름 호명이 누구에게는 친밀이고 누구에게는 무례였어요.,"Beim Namen rufen war für die einen Nähe, für die anderen Unhöflichkeit.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,1,false,calling by name,Noun,Calling by name was intimacy for some and rudeness for others.,vocab_c2_0061
기억의 편집,gieogui pyeonjib,Schnitt der Erinnerung,C2,Nomen,기억의 편집은 앨범에서 누가 잘리는지로 보였어요.,"Der Schnitt der Erinnerung zeigte sich daran, wer im Album fehlt.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,2,false,editing of memory,Noun,The editing of memory showed in who was cropped from the album.,vocab_c2_0062
서사의 주인,seosaui juin,Herr der Erzählung,C2,Nomen,서사의 주인이 바뀌자 같은 방문이 다른 이야기가 됐어요.,"Als der Herr der Erzählung wechselte, wurde derselbe Besuch eine andere Geschichte.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,3,false,owner of the story,Noun,"When the owner of the story changed, the same visit became another tale.",vocab_c2_0063
호칭의 정치,hochingui jeongchi,Politik der Anrede,C2,Nomen,호칭의 정치는 친근함의 가면을 쓰고 경계를 정했어요.,Die Politik der Anrede setzte Grenzen hinter der Maske der Nähe.,Partnerschaft & koreanische Familie,c2_partner_name_memory_1,4,false,politics of address,Noun,The politics of address set borders behind a mask of closeness.,vocab_c2_0064
망각의 예절,manggagui yejeol,Manieren des Vergessens,C2,Nomen,망각의 예절은 아픈 질문을 다시 하지 않는 일이었어요.,"Manieren des Vergessens hießen, die schmerzende Frage nicht zu wiederholen.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,5,false,manners of forgetting,Noun,Manners of forgetting meant not asking the painful question again.,vocab_c2_0065
기록 주체,girog juche,wer schreibt auf,C2,Nomen,기록 주체가 누구인지에 따라 실수의 주인이 달라졌어요.,"Wer aufschreibt, verschob, wem der Fehler gehörte.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,6,false,who writes the record,Noun,Who writes the record changed who owned the mistake.,vocab_c2_0066
호명의 거부,homyeongui geobu,Verweigerung der Benennung,C2,Nomen,호명의 거부를 무례가 아니라 자기 보호로 설명해 달라고 했어요.,"Die Verweigerung der Benennung als Schutz, nicht als Unhöflichkeit zu lesen bat ich.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,7,false,refusal of a name,Noun,"I asked them to read refusal of a name as protection, not rudeness.",vocab_c2_0067
공동 기억,gongdong gieog,geteilte Erinnerung,C2,Nomen,공동 기억을 한 장의 사진으로 고정하지 않기로 했어요.,Geteilte Erinnerung nicht auf ein Foto zu reduzieren vereinbarten wir.,Partnerschaft & koreanische Familie,c2_partner_name_memory_1,8,false,shared memory,Noun,We agreed not to freeze shared memory into one photo.,vocab_c2_0068
말의 유산,malui yusan,Erbe der Worte,C2,Nomen,말의 유산이 다음 명절의 대본이 되지 않게 메모를 고쳤어요.,"Damit das Erbe der Worte nicht das nächste Festskript wird, änderte ich die Notiz.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,9,false,inheritance of words,Noun,I changed the note so the inheritance of words would not script the next holiday.,vocab_c2_0069
이름을 되찾다,ireumeul doechajda,den Namen zurückholen,C2,Ausdruck,별명 대신 이름을 되찾자고 하니 방이 잠시 멈췄어요.,Den Namen statt des Spitznamens zurückzuholen ließ den Raum kurz stehen.,Partnerschaft & koreanische Familie,c2_partner_name_memory_1,10,true,to reclaim a name,Expression,Asking to reclaim a name instead of the nickname paused the room.,vocab_c2_0070
기억을 재배치하다,gieogeul jaebaechihada,Erinnerung neu ordnen,C2,Ausdruck,기억을 재배치하자 내가 손님만은 아니게 됐어요.,Erinnerung neu zu ordnen machte mich zu mehr als nur Gast.,Partnerschaft & koreanische Familie,c2_partner_name_memory_1,11,true,to rearrange memory,Expression,Rearranging memory made me more than only a guest.,vocab_c2_0071
서사를 공유하다,seosareul gongyuhada,die Erzählung teilen,C2,Ausdruck,서사를 공유하자 한 사람의 농담이 모두의 역사가 되지 않았어요.,"Die Erzählung zu teilen hinderte den Witz einer Person, aller Geschichte zu werden.",Partnerschaft & koreanische Familie,c2_partner_name_memory_1,12,true,to share authorship of the story,Expression,Sharing authorship stopped one person's joke from becoming everyone's history.,vocab_c2_0072
