id,level,ko,de,en,field_notes,상태,jin_memo
satz_c2_0064,C2,권력을 호명하니 방이 잠시 조용해졌다가 다시 숨이 돌아왔어요.,"Macht beim Namen zu nennen machte die Raumstille kurz, dann kam der Atem zurück.","Naming the power quieted the room, then breath returned.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0062 and satz_c2_0064,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0065,C2,기분이 아니라 절차를 요구하니 다음 결정이 투명해졌어요.,"Nicht Stimmung, ein Verfahren zu verlangen machte die nächste Entscheidung klarer.","Demanding a procedure, not a mood, made the next decision clearer.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0063 and satz_c2_0065,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0066,C2,자리를 문서화하자 기억 싸움이 줄었어요.,Den Platz zu dokumentieren verringerte den Streit um Erinnerung.,Documenting my place reduced fights over memory.,rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0064 and satz_c2_0066,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0067,C2,이름 호명이 누구에게는 친밀이고 누구에게는 무례였어요.,"Beim Namen rufen war für die einen Nähe, für die anderen Unhöflichkeit.",Calling by name was intimacy for some and rudeness for others.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0065 and satz_c2_0067,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0068,C2,기억의 편집은 앨범에서 누가 잘리는지로 보였어요.,"Der Schnitt der Erinnerung zeigte sich daran, wer im Album fehlt.",The editing of memory showed in who was cropped from the album.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0066 and satz_c2_0068,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0069,C2,서사의 주인이 바뀌자 같은 방문이 다른 이야기가 됐어요.,"Als der Herr der Erzählung wechselte, wurde derselbe Besuch eine andere Geschichte.","When the owner of the story changed, the same visit became another tale.",rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0067 and satz_c2_0069,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0070,C2,호칭의 정치는 친근함의 가면을 쓰고 경계를 정했어요.,Die Politik der Anrede setzte Grenzen hinter der Maske der Nähe.,The politics of address set borders behind a mask of closeness.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0068 and satz_c2_0070,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0071,C2,망각의 예절은 아픈 질문을 다시 하지 않는 일이었어요.,"Manieren des Vergessens hießen, die schmerzende Frage nicht zu wiederholen.",Manners of forgetting meant not asking the painful question again.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0069 and satz_c2_0071,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0072,C2,기록 주체가 누구인지에 따라 실수의 주인이 달라졌어요.,"Wer aufschreibt, verschob, wem der Fehler gehörte.",Who writes the record changed who owned the mistake.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0070 and satz_c2_0072,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0073,C2,호명의 거부를 무례가 아니라 자기 보호로 설명해 달라고 했어요.,"Die Verweigerung der Benennung als Schutz, nicht als Unhöflichkeit zu lesen bat ich.","I asked them to read refusal of a name as protection, not rudeness.",rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0071 and satz_c2_0073,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0074,C2,공동 기억을 한 장의 사진으로 고정하지 않기로 했어요.,Geteilte Erinnerung nicht auf ein Foto zu reduzieren vereinbarten wir.,We agreed not to freeze shared memory into one photo.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0072 and satz_c2_0074,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0075,C2,말의 유산이 다음 명절의 대본이 되지 않게 메모를 고쳤어요.,"Damit das Erbe der Worte nicht das nächste Festskript wird, änderte ich die Notiz.",I changed the note so the inheritance of words would not script the next holiday.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0073 and satz_c2_0075,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0076,C2,별명 대신 이름을 되찾자고 하니 방이 잠시 멈췄어요.,Den Namen statt des Spitznamens zurückzuholen ließ den Raum kurz stehen.,Asking to reclaim a name instead of the nickname paused the room.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0074 and satz_c2_0076,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0077,C2,기억을 재배치하자 내가 손님만은 아니게 됐어요.,Erinnerung neu zu ordnen machte mich zu mehr als nur Gast.,Rearranging memory made me more than only a guest.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0075 and satz_c2_0077,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0078,C2,서사를 공유하자 한 사람의 농담이 모두의 역사가 되지 않았어요.,"Die Erzählung zu teilen hinderte den Witz einer Person, aller Geschichte zu werden.",Sharing authorship stopped one person's joke from becoming everyone's history.,rights: original; pack: c2_partner_name_memory_1; canonical sentence derives cloze_c2_0076 and satz_c2_0078,approved,Jin explicit app-integration approval (2026-08-15).
